target_chr	target_start	target_end	bait_chr	bait_start	bait_end	bait_name	score	tissue	promoter_chr	promoter_start	promoter_end	gene	overlapping_bp
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	5.05	CF	chr8	121102261	121114062	Mthfsd	4025
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	5.05	CF	chr8	121108461	121118862	Foxc2	4148
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	5.05	CF	chr8	121109261	121120862	Foxc2	4148
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	5.05	CF	chr8	121111061	121127062	Foxc2	3124
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	6.06	FL	chr8	121102261	121114062	Mthfsd	4025
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	6.06	FL	chr8	121108461	121118862	Foxc2	4148
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	6.06	FL	chr8	121109261	121120862	Foxc2	4148
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	6.06	FL	chr8	121111061	121127062	Foxc2	3124
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	6.26	TK	chr8	121102261	121114062	Mthfsd	4025
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	6.26	TK	chr8	121108461	121118862	Foxc2	4148
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	6.26	TK	chr8	121109261	121120862	Foxc2	4148
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	6.26	TK	chr8	121111061	121127062	Foxc2	3124
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	6.39	HL	chr8	121102261	121114062	Mthfsd	4025
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	6.39	HL	chr8	121108461	121118862	Foxc2	4148
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	6.39	HL	chr8	121109261	121120862	Foxc2	4148
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	6.39	HL	chr8	121111061	121127062	Foxc2	3124
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	8.29	TL	chr8	121102261	121114062	Mthfsd	4025
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	8.29	TL	chr8	121108461	121118862	Foxc2	4148
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	8.29	TL	chr8	121109261	121120862	Foxc2	4148
chr8	121110037	121114185	chr8	121299001	121304629	hs1613	8.29	TL	chr8	121111061	121127062	Foxc2	3124
chr8	121114186	121116886	chr8	121299001	121304629	hs1613	10.41	TL	chr8	121108461	121118862	Foxc2	2700
chr8	121114186	121116886	chr8	121299001	121304629	hs1613	10.41	TL	chr8	121109261	121120862	Foxc2	2700
chr8	121114186	121116886	chr8	121299001	121304629	hs1613	10.41	TL	chr8	121111061	121127062	Foxc2	2700
chr8	121114186	121116886	chr8	121299001	121304629	hs1613	5.62	CF	chr8	121108461	121118862	Foxc2	2700
chr8	121114186	121116886	chr8	121299001	121304629	hs1613	5.62	CF	chr8	121109261	121120862	Foxc2	2700
chr8	121114186	121116886	chr8	121299001	121304629	hs1613	5.62	CF	chr8	121111061	121127062	Foxc2	2700
chr8	121114186	121116886	chr8	121299001	121304629	hs1613	6.93	TK	chr8	121108461	121118862	Foxc2	2700
chr8	121114186	121116886	chr8	121299001	121304629	hs1613	6.93	TK	chr8	121109261	121120862	Foxc2	2700
chr8	121114186	121116886	chr8	121299001	121304629	hs1613	6.93	TK	chr8	121111061	121127062	Foxc2	2700
chr8	121116887	121119446	chr8	121299001	121304629	hs1613	9.65	TL	chr8	121108461	121118862	Foxc2	1975
chr8	121116887	121119446	chr8	121299001	121304629	hs1613	9.65	TL	chr8	121109261	121120862	Foxc2	2559
chr8	121116887	121119446	chr8	121299001	121304629	hs1613	9.65	TL	chr8	121111061	121127062	Foxc2	2559
chr8	121119447	121123467	chr8	121299001	121304629	hs1613	5.35	TK	chr8	121109261	121120862	Foxc2	1415
chr8	121119447	121123467	chr8	121299001	121304629	hs1613	5.35	TK	chr8	121111061	121127062	Foxc2	4020
chr8	121119447	121123467	chr8	121299001	121304629	hs1613	5.35	TK	chr8	121119661	121131862	Foxl1	3806
chr8	121119447	121123467	chr8	121299001	121304629	hs1613	5.35	TK	chr8	121122661	121134862	Foxl1	806
chr8	121119447	121123467	chr8	121299001	121304629	hs1613	5.59	TL	chr8	121109261	121120862	Foxc2	1415
chr8	121119447	121123467	chr8	121299001	121304629	hs1613	5.59	TL	chr8	121111061	121127062	Foxc2	4020
chr8	121119447	121123467	chr8	121299001	121304629	hs1613	5.59	TL	chr8	121119661	121131862	Foxl1	3806
chr8	121119447	121123467	chr8	121299001	121304629	hs1613	5.59	TL	chr8	121122661	121134862	Foxl1	806
chr8	121123468	121126079	chr8	121299001	121304629	hs1613	6.37	TL	chr8	121111061	121127062	Foxc2	2611
chr8	121123468	121126079	chr8	121299001	121304629	hs1613	6.37	TL	chr8	121119661	121131862	Foxl1	2611
chr8	121123468	121126079	chr8	121299001	121304629	hs1613	6.37	TL	chr8	121122661	121134862	Foxl1	2611
chr8	121123468	121126079	chr8	121299001	121304629	hs1613	6.37	TL	chr8	121125261	121136062	Foxl1	818
chr8	121126080	121129954	chr8	121169294	121173621	mm241	5.09	TK	chr8	121111061	121127062	Foxc2	982
chr8	121126080	121129954	chr8	121169294	121173621	mm241	5.09	TK	chr8	121119661	121131862	Foxl1	3874
chr8	121126080	121129954	chr8	121169294	121173621	mm241	5.09	TK	chr8	121122661	121134862	Foxl1	3874
chr8	121126080	121129954	chr8	121169294	121173621	mm241	5.09	TK	chr8	121125261	121136062	Foxl1	3874
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	11.81	TL	chr8	121111061	121127062	Foxc2	982
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	11.81	TL	chr8	121119661	121131862	Foxl1	3874
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	11.81	TL	chr8	121122661	121134862	Foxl1	3874
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	11.81	TL	chr8	121125261	121136062	Foxl1	3874
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	5.63	HR	chr8	121111061	121127062	Foxc2	982
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	5.63	HR	chr8	121119661	121131862	Foxl1	3874
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	5.63	HR	chr8	121122661	121134862	Foxl1	3874
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	5.63	HR	chr8	121125261	121136062	Foxl1	3874
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	5.74	CF	chr8	121111061	121127062	Foxc2	982
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	5.74	CF	chr8	121119661	121131862	Foxl1	3874
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	5.74	CF	chr8	121122661	121134862	Foxl1	3874
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	5.74	CF	chr8	121125261	121136062	Foxl1	3874
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	5.97	FL	chr8	121111061	121127062	Foxc2	982
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	5.97	FL	chr8	121119661	121131862	Foxl1	3874
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	5.97	FL	chr8	121122661	121134862	Foxl1	3874
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	5.97	FL	chr8	121125261	121136062	Foxl1	3874
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	6.87	HL	chr8	121111061	121127062	Foxc2	982
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	6.87	HL	chr8	121119661	121131862	Foxl1	3874
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	6.87	HL	chr8	121122661	121134862	Foxl1	3874
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	6.87	HL	chr8	121125261	121136062	Foxl1	3874
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	7.85	TK	chr8	121111061	121127062	Foxc2	982
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	7.85	TK	chr8	121119661	121131862	Foxl1	3874
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	7.85	TK	chr8	121122661	121134862	Foxl1	3874
chr8	121126080	121129954	chr8	121299001	121304629	hs1613	7.85	TK	chr8	121125261	121136062	Foxl1	3874
chr8	121585843	121590193	chr8	120368225	120373223	mm99	8.35	HR	chr8	121584661	121597262	Map1lc3b	4350
chr8	122297670	122302673	chr8	120368225	120373223	mm99	6.17	HR	chr8	122288461	122299062	Zfpm1	1392
chr8	122297670	122302673	chr8	120368225	120373223	mm99	6.17	HR	chr8	122289461	122300062	Zfpm1	2392
chr8	122297670	122302673	chr8	120368225	120373223	mm99	6.17	HR	chr8	122290861	122302062	Zfpm1	4392
chr8	122297670	122302673	chr8	120368225	120373223	mm99	6.17	HR	chr8	122294861	122305462	Zfpm1	5003
chr8	122297670	122302673	chr8	120368225	120373223	mm99	6.17	HR	chr8	122301461	122311862	Zfpm1	1212
chr8	122322962	122329175	chr8	120368225	120373223	mm99	6.28	HR	chr8	122316261	122329062	Zfpm1	6100
chr8	122322962	122329175	chr8	120368225	120373223	mm99	6.28	HR	chr8	122319261	122329662	Zfpm1	6213
chr8	122322962	122329175	chr8	120368225	120373223	mm99	6.28	HR	chr8	122320661	122331462	Zfpm1	6213
chr8	122322962	122329175	chr8	120368225	120373223	mm99	6.28	HR	chr8	122324461	122334662	Zfpm1	4714
chr8	124026644	124029447	chr8	124642250	124646405	hs1766	5.46	MB	chr8	124014261	124027862	Taf5l, Urb2	1218
chr8	125559536	125564714	chr8	125216719	125220078	mm149	5.19	TK	chr8	125562061	125575862	Sipa1l2	2653
chr8	125559536	125564714	chr8	125216719	125220078	mm149	5.27	CF	chr8	125562061	125575862	Sipa1l2	2653
chr8	125559536	125564714	chr8	125216719	125220078	mm149	5.65	FL	chr8	125562061	125575862	Sipa1l2	2653
chr8	125559536	125564714	chr8	125216719	125220078	mm149	7.38	MB	chr8	125562061	125575862	Sipa1l2	2653
chr8	125564715	125568814	chr8	125216719	125220078	mm149	5.99	HL	chr8	125562061	125575862	Sipa1l2	4099
chr8	125573017	125578917	chr8	125216719	125220078	mm149	5.17	TK	chr8	125562061	125575862	Sipa1l2	2845
chr8	125573017	125578917	chr8	125216719	125220078	mm149	6.7	CF	chr8	125562061	125575862	Sipa1l2	2845
chr8	126471699	126476597	chr8	126825388	126830478	mm1464	5.24	TK	chr8	126468061	126480462	Gm6091, Tarbp1	4898
chr8	126471699	126476597	chr8	126825388	126830478	mm1464	5.24	TK	chr8	126471461	126481662	Gm6091, Tarbp1	4898
chr8	126579758	126582819	chr8	126825388	126830478	mm1464	5.77	FL	chr8	126581661	126601862	Irf2bp2	1158
chr8	126579758	126582819	chr8	126825388	126830478	mm1464	6.76	HL	chr8	126581661	126601862	Irf2bp2	1158
chr8	126579758	126582819	chr8	126825388	126830478	mm1464	7.55	NT	chr8	126581661	126601862	Irf2bp2	1158
chr8	126579758	126582819	chr8	126825388	126830478	mm1464	7.88	CF	chr8	126581661	126601862	Irf2bp2	1158
chr8	126579758	126582819	chr8	126825388	126830478	mm1464	8.73	TL	chr8	126581661	126601862	Irf2bp2	1158
chr8	126579758	126582819	chr8	126825388	126830478	mm1464	9.98	TK	chr8	126581661	126601862	Irf2bp2	1158
chr8	126582820	126585471	chr8	126825388	126830478	mm1464	6.13	TL	chr8	126581661	126601862	Irf2bp2	2651
chr8	126585472	126589319	chr8	126665326	126668465	mm1295	5.65	CF	chr8	126581661	126601862	Irf2bp2	3847
chr8	126585472	126589319	chr8	126665326	126668465	mm1295	5.98	HR	chr8	126581661	126601862	Irf2bp2	3847
chr8	126585472	126589319	chr8	126665326	126668465	mm1295	6.78	TL	chr8	126581661	126601862	Irf2bp2	3847
chr8	126585472	126589319	chr8	126665326	126668465	mm1295	7.38	TK	chr8	126581661	126601862	Irf2bp2	3847
chr8	126585472	126589319	chr8	126825388	126830478	mm1464	10.48	FL	chr8	126581661	126601862	Irf2bp2	3847
chr8	126585472	126589319	chr8	126825388	126830478	mm1464	15.12	TL	chr8	126581661	126601862	Irf2bp2	3847
chr8	126585472	126589319	chr8	126825388	126830478	mm1464	15.65	TK	chr8	126581661	126601862	Irf2bp2	3847
chr8	126585472	126589319	chr8	126825388	126830478	mm1464	5.93	HB	chr8	126581661	126601862	Irf2bp2	3847
chr8	126585472	126589319	chr8	126825388	126830478	mm1464	6.93	MB	chr8	126581661	126601862	Irf2bp2	3847
chr8	126585472	126589319	chr8	126825388	126830478	mm1464	7.73	HR	chr8	126581661	126601862	Irf2bp2	3847
chr8	126585472	126589319	chr8	126825388	126830478	mm1464	8.24	NT	chr8	126581661	126601862	Irf2bp2	3847
chr8	126585472	126589319	chr8	126825388	126830478	mm1464	8.51	HL	chr8	126581661	126601862	Irf2bp2	3847
chr8	126585472	126589319	chr8	126825388	126830478	mm1464	9.33	CF	chr8	126581661	126601862	Irf2bp2	3847
chr8	126589320	126594713	chr8	126665326	126668465	mm1295	5.12	HB	chr8	126581661	126601862	Irf2bp2	5393
chr8	126589320	126594713	chr8	126665326	126668465	mm1295	5.86	MB	chr8	126581661	126601862	Irf2bp2	5393
chr8	126589320	126594713	chr8	126665326	126668465	mm1295	5.9	NT	chr8	126581661	126601862	Irf2bp2	5393
chr8	126589320	126594713	chr8	126665326	126668465	mm1295	6.01	HR	chr8	126581661	126601862	Irf2bp2	5393
chr8	126589320	126594713	chr8	126665326	126668465	mm1295	7.81	TL	chr8	126581661	126601862	Irf2bp2	5393
chr8	126589320	126594713	chr8	126665326	126668465	mm1295	8.55	TK	chr8	126581661	126601862	Irf2bp2	5393
chr8	126589320	126594713	chr8	126825388	126830478	mm1464	10.18	NT	chr8	126581661	126601862	Irf2bp2	5393
chr8	126589320	126594713	chr8	126825388	126830478	mm1464	13.66	TL	chr8	126581661	126601862	Irf2bp2	5393
chr8	126589320	126594713	chr8	126825388	126830478	mm1464	14.7	TK	chr8	126581661	126601862	Irf2bp2	5393
chr8	126589320	126594713	chr8	126825388	126830478	mm1464	5.54	FL	chr8	126581661	126601862	Irf2bp2	5393
chr8	126589320	126594713	chr8	126825388	126830478	mm1464	6.35	HR	chr8	126581661	126601862	Irf2bp2	5393
chr8	126589320	126594713	chr8	126825388	126830478	mm1464	6.78	HL	chr8	126581661	126601862	Irf2bp2	5393
chr8	126589320	126594713	chr8	126825388	126830478	mm1464	7.27	HB	chr8	126581661	126601862	Irf2bp2	5393
chr8	126589320	126594713	chr8	126825388	126830478	mm1464	7.36	CF	chr8	126581661	126601862	Irf2bp2	5393
chr8	126589320	126594713	chr8	126825388	126830478	mm1464	8.75	MB	chr8	126581661	126601862	Irf2bp2	5393
chr8	126594714	126599393	chr8	126665326	126668465	mm1295	5.72	MB	chr8	126581661	126601862	Irf2bp2	4679
chr8	126594714	126599393	chr8	126665326	126668465	mm1295	6.14	HR	chr8	126581661	126601862	Irf2bp2	4679
chr8	126594714	126599393	chr8	126665326	126668465	mm1295	6.58	TL	chr8	126581661	126601862	Irf2bp2	4679
chr8	126594714	126599393	chr8	126665326	126668465	mm1295	8.52	TK	chr8	126581661	126601862	Irf2bp2	4679
chr8	126594714	126599393	chr8	126825388	126830478	mm1464	10.02	NT	chr8	126581661	126601862	Irf2bp2	4679
chr8	126594714	126599393	chr8	126825388	126830478	mm1464	11.66	TL	chr8	126581661	126601862	Irf2bp2	4679
chr8	126594714	126599393	chr8	126825388	126830478	mm1464	14.5	TK	chr8	126581661	126601862	Irf2bp2	4679
chr8	126594714	126599393	chr8	126825388	126830478	mm1464	5.99	HL	chr8	126581661	126601862	Irf2bp2	4679
chr8	126594714	126599393	chr8	126825388	126830478	mm1464	6.18	HB	chr8	126581661	126601862	Irf2bp2	4679
chr8	126594714	126599393	chr8	126825388	126830478	mm1464	6.75	CF	chr8	126581661	126601862	Irf2bp2	4679
chr8	126594714	126599393	chr8	126825388	126830478	mm1464	7.05	HR	chr8	126581661	126601862	Irf2bp2	4679
chr8	126594714	126599393	chr8	126825388	126830478	mm1464	7.38	FL	chr8	126581661	126601862	Irf2bp2	4679
chr8	126594714	126599393	chr8	126825388	126830478	mm1464	8.99	MB	chr8	126581661	126601862	Irf2bp2	4679
chr8	126601706	126605318	chr8	126665326	126668465	mm1295	5.11	TK	chr8	126581661	126601862	Irf2bp2	156
chr8	126601706	126605318	chr8	126825388	126830478	mm1464	5.25	FL	chr8	126581661	126601862	Irf2bp2	156
chr8	126601706	126605318	chr8	126825388	126830478	mm1464	6.15	TL	chr8	126581661	126601862	Irf2bp2	156
chr8	126601706	126605318	chr8	126825388	126830478	mm1464	6.56	CF	chr8	126581661	126601862	Irf2bp2	156
chr8	126601706	126605318	chr8	126825388	126830478	mm1464	8.88	TK	chr8	126581661	126601862	Irf2bp2	156
chr8	126940660	126943618	chr8	126665326	126668465	mm1295	5.33	TK	chr8	126938650	126951451	Gm26397, Tomm20	2958
chr9	13288338	13291422	chr9	13697068	13700348	mm1371	5.27	HL	chr9	13291050	13307252	Maml2	372
chr9	13288338	13291422	chr9	13697068	13700348	mm1371	5.99	TK	chr9	13291050	13307252	Maml2	372
chr9	13291423	13294328	chr9	13697068	13700348	mm1371	5.92	TL	chr9	13291050	13307252	Maml2	2905
chr9	13297639	13300179	chr9	13697068	13700348	mm1371	5.28	TK	chr9	13291050	13307252	Maml2	2540
chr9	13297639	13300179	chr9	13697068	13700348	mm1371	5.4	TL	chr9	13291050	13307252	Maml2	2540
chr9	13301034	13303993	chr9	13697068	13700348	mm1371	7.44	TL	chr9	13291050	13307252	Maml2	2959
chr9	13303994	13308149	chr9	13697068	13700348	mm1371	10.02	MB	chr9	13291050	13307252	Maml2	3258
chr9	13303994	13308149	chr9	13697068	13700348	mm1371	5.46	TK	chr9	13291050	13307252	Maml2	3258
chr9	13303994	13308149	chr9	13697068	13700348	mm1371	5.57	CF	chr9	13291050	13307252	Maml2	3258
chr9	13303994	13308149	chr9	13697068	13700348	mm1371	5.87	TL	chr9	13291050	13307252	Maml2	3258
chr9	13303994	13308149	chr9	13697068	13700348	mm1371	7.63	HR	chr9	13291050	13307252	Maml2	3258
chr9	13303994	13308149	chr9	13697068	13700348	mm1371	8.16	NT	chr9	13291050	13307252	Maml2	3258
chr9	24768339	24774241	chr9	24885889	24890352	hs1659	7.39	HR	chr9	24761504	24772505	Tbx20	4166
chr9	24768339	24774241	chr9	24885889	24890352	hs1659	7.39	HR	chr9	24762904	24774105	Tbx20	5766
chr9	24768339	24774241	chr9	24885889	24890352	hs1659	7.39	HR	chr9	24764504	24780705	Tbx20	5902
chr9	24768339	24774241	chr9	24885889	24890352	hs1659	7.39	HR	chr9	24771104	24783905	Tbx20	3137
chr9	24768339	24774241	chr9	24918924	24920921	hs461	6.61	HR	chr9	24761504	24772505	Tbx20	4166
chr9	24768339	24774241	chr9	24918924	24920921	hs461	6.61	HR	chr9	24762904	24774105	Tbx20	5766
chr9	24768339	24774241	chr9	24918924	24920921	hs461	6.61	HR	chr9	24764504	24780705	Tbx20	5902
chr9	24768339	24774241	chr9	24918924	24920921	hs461	6.61	HR	chr9	24771104	24783905	Tbx20	3137
chr9	24768339	24774241	chr9	24920922	24924165	hs472	7.2	HR	chr9	24761504	24772505	Tbx20	4166
chr9	24768339	24774241	chr9	24920922	24924165	hs472	7.2	HR	chr9	24762904	24774105	Tbx20	5766
chr9	24768339	24774241	chr9	24920922	24924165	hs472	7.2	HR	chr9	24764504	24780705	Tbx20	5902
chr9	24768339	24774241	chr9	24920922	24924165	hs472	7.2	HR	chr9	24771104	24783905	Tbx20	3137
chr9	24774242	24777948	chr9	24918924	24920921	hs461	5.18	HR	chr9	24764504	24780705	Tbx20	3706
chr9	24774242	24777948	chr9	24918924	24920921	hs461	5.18	HR	chr9	24771104	24783905	Tbx20	3706
chr9	24774242	24777948	chr9	24920922	24924165	hs472	5.96	HR	chr9	24764504	24780705	Tbx20	3706
chr9	24774242	24777948	chr9	24920922	24924165	hs472	5.96	HR	chr9	24771104	24783905	Tbx20	3706
chr9	24777949	24783613	chr9	24885889	24890352	hs1659	7.56	HR	chr9	24764504	24780705	Tbx20	2756
chr9	24777949	24783613	chr9	24885889	24890352	hs1659	7.56	HR	chr9	24771104	24783905	Tbx20	5664
chr9	24777949	24783613	chr9	24918924	24920921	hs461	6.21	HR	chr9	24764504	24780705	Tbx20	2756
chr9	24777949	24783613	chr9	24918924	24920921	hs461	6.21	HR	chr9	24771104	24783905	Tbx20	5664
chr9	24777949	24783613	chr9	24920922	24924165	hs472	7.01	HR	chr9	24764504	24780705	Tbx20	2756
chr9	24777949	24783613	chr9	24920922	24924165	hs472	7.01	HR	chr9	24771104	24783905	Tbx20	5664
chr9	26737442	26742656	chr9	24885889	24890352	hs1659	6.39	TK	chr9	26727904	26742705	B3gat1	5214
chr9	34491144	34495582	chr9	35423611	35427848	hs1641	7.19	NT	chr9	34480504	34491905	Kirrel3	761
chr9	34491144	34495582	chr9	35423611	35427848	hs1641	7.19	NT	chr9	34483104	34497705	Kirrel3	4438
chr9	35170691	35175341	chr9	35423611	35427848	hs1641	5.19	HR	chr9	35169704	35181705	Dcps	4650
chr9	35198023	35200682	chr9	35423611	35427848	hs1641	5.83	CF	chr9	35193504	35206105	Srpr, Tirap	2659
chr9	35198023	35200682	chr9	37052641	37055860	mm577	10.99	TK	chr9	35193504	35206105	Srpr, Tirap	2659
chr9	35200683	35205190	chr9	35423611	35427848	hs1641	6.38	NT	chr9	35193504	35206105	Srpr, Tirap	4507
chr9	35200683	35205190	chr9	35423611	35427848	hs1641	6.38	NT	chr9	35204904	35217505	Foxred1, Srpr	286
chr9	35208397	35211749	chr9	35423611	35427848	hs1641	5.27	CF	chr9	35204904	35217505	Foxred1, Srpr	3352
chr9	35208397	35211749	chr9	35423611	35427848	hs1641	5.36	HB	chr9	35204904	35217505	Foxred1, Srpr	3352
chr9	35208397	35211749	chr9	35423611	35427848	hs1641	5.45	TK	chr9	35204904	35217505	Foxred1, Srpr	3352
chr9	35208397	35211749	chr9	35423611	35427848	hs1641	5.4	FL	chr9	35204904	35217505	Foxred1, Srpr	3352
chr9	35208397	35211749	chr9	35423611	35427848	hs1641	5.9	FB	chr9	35204904	35217505	Foxred1, Srpr	3352
chr9	35208397	35211749	chr9	35423611	35427848	hs1641	6.09	HR	chr9	35204904	35217505	Foxred1, Srpr	3352
chr9	35211750	35216394	chr9	35423611	35427848	hs1641	5.03	MB	chr9	35204904	35217505	Foxred1, Srpr	4644
chr9	35211750	35216394	chr9	35423611	35427848	hs1641	5.23	TK	chr9	35204904	35217505	Foxred1, Srpr	4644
chr9	35211750	35216394	chr9	35423611	35427848	hs1641	5.57	FB	chr9	35204904	35217505	Foxred1, Srpr	4644
chr9	35211750	35216394	chr9	35423611	35427848	hs1641	5.74	HB	chr9	35204904	35217505	Foxred1, Srpr	4644
chr9	35211750	35216394	chr9	35423611	35427848	hs1641	6.53	HL	chr9	35204904	35217505	Foxred1, Srpr	4644
chr9	35211750	35216394	chr9	35423611	35427848	hs1641	7.29	NT	chr9	35204904	35217505	Foxred1, Srpr	4644
chr9	35211750	35216394	chr9	35423611	35427848	hs1641	7.9	FL	chr9	35204904	35217505	Foxred1, Srpr	4644
chr9	35216395	35223440	chr9	35423611	35427848	hs1641	5.05	FB	chr9	35204904	35217505	Foxred1, Srpr	1110
chr9	35216395	35223440	chr9	35423611	35427848	hs1641	5.19	TK	chr9	35204904	35217505	Foxred1, Srpr	1110
chr9	35216395	35223440	chr9	35423611	35427848	hs1641	5.33	MB	chr9	35204904	35217505	Foxred1, Srpr	1110
chr9	35216395	35223440	chr9	35423611	35427848	hs1641	5.55	HR	chr9	35204904	35217505	Foxred1, Srpr	1110
chr9	35216395	35223440	chr9	35423611	35427848	hs1641	5.82	FL	chr9	35204904	35217505	Foxred1, Srpr	1110
chr9	35216395	35223440	chr9	35423611	35427848	hs1641	6.05	HL	chr9	35204904	35217505	Foxred1, Srpr	1110
chr9	35216395	35223440	chr9	35423611	35427848	hs1641	6.87	HB	chr9	35204904	35217505	Foxred1, Srpr	1110
chr9	35216395	35223440	chr9	35423611	35427848	hs1641	8.06	CF	chr9	35204904	35217505	Foxred1, Srpr	1110
chr9	35216395	35223440	chr9	37052641	37055860	mm577	6.08	TK	chr9	35204904	35217505	Foxred1, Srpr	1110
chr9	35258839	35262550	chr9	35423611	35427848	hs1641	5.59	TK	chr9	35261504	35273905	Fam118b, Rpusd4	1046
chr9	35258839	35262550	chr9	35423611	35427848	hs1641	7.44	FL	chr9	35261504	35273905	Fam118b, Rpusd4	1046
chr9	35262551	35268963	chr9	35423611	35427848	hs1641	10.43	CF	chr9	35261504	35273905	Fam118b, Rpusd4	6412
chr9	35262551	35268963	chr9	35423611	35427848	hs1641	10.77	NT	chr9	35261504	35273905	Fam118b, Rpusd4	6412
chr9	35262551	35268963	chr9	35423611	35427848	hs1641	10.86	TK	chr9	35261504	35273905	Fam118b, Rpusd4	6412
chr9	35262551	35268963	chr9	35423611	35427848	hs1641	11.59	TL	chr9	35261504	35273905	Fam118b, Rpusd4	6412
chr9	35262551	35268963	chr9	35423611	35427848	hs1641	12.43	HB	chr9	35261504	35273905	Fam118b, Rpusd4	6412
chr9	35262551	35268963	chr9	35423611	35427848	hs1641	13.4	FL	chr9	35261504	35273905	Fam118b, Rpusd4	6412
chr9	35262551	35268963	chr9	35423611	35427848	hs1641	14.49	MB	chr9	35261504	35273905	Fam118b, Rpusd4	6412
chr9	35262551	35268963	chr9	35423611	35427848	hs1641	8.79	HR	chr9	35261504	35273905	Fam118b, Rpusd4	6412
chr9	35262551	35268963	chr9	35423611	35427848	hs1641	9.5	FB	chr9	35261504	35273905	Fam118b, Rpusd4	6412
chr9	35262551	35268963	chr9	35423611	35427848	hs1641	9.9	HL	chr9	35261504	35273905	Fam118b, Rpusd4	6412
chr9	35268964	35271994	chr9	35423611	35427848	hs1641	5.14	CF	chr9	35261504	35273905	Fam118b, Rpusd4	3030
chr9	35268964	35271994	chr9	35423611	35427848	hs1641	5.87	HR	chr9	35261504	35273905	Fam118b, Rpusd4	3030
chr9	35268964	35271994	chr9	35423611	35427848	hs1641	6.47	HL	chr9	35261504	35273905	Fam118b, Rpusd4	3030
chr9	35268964	35271994	chr9	35423611	35427848	hs1641	6.63	NT	chr9	35261504	35273905	Fam118b, Rpusd4	3030
chr9	35268964	35271994	chr9	35423611	35427848	hs1641	6.79	MB	chr9	35261504	35273905	Fam118b, Rpusd4	3030
chr9	35268964	35271994	chr9	35423611	35427848	hs1641	7.21	FL	chr9	35261504	35273905	Fam118b, Rpusd4	3030
chr9	35268964	35271994	chr9	35423611	35427848	hs1641	7.2	HB	chr9	35261504	35273905	Fam118b, Rpusd4	3030
chr9	35268964	35271994	chr9	35423611	35427848	hs1641	7.42	TK	chr9	35261504	35273905	Fam118b, Rpusd4	3030
chr9	35268964	35271994	chr9	35423611	35427848	hs1641	8.72	TL	chr9	35261504	35273905	Fam118b, Rpusd4	3030
chr9	35268964	35271994	chr9	35423611	35427848	hs1641	8.7	FB	chr9	35261504	35273905	Fam118b, Rpusd4	3030
chr9	35271995	35276577	chr9	35423611	35427848	hs1641	10.56	CF	chr9	35261504	35273905	Fam118b, Rpusd4	1910
chr9	35271995	35276577	chr9	35423611	35427848	hs1641	10.67	FB	chr9	35261504	35273905	Fam118b, Rpusd4	1910
chr9	35271995	35276577	chr9	35423611	35427848	hs1641	10.85	HB	chr9	35261504	35273905	Fam118b, Rpusd4	1910
chr9	35271995	35276577	chr9	35423611	35427848	hs1641	11.09	HL	chr9	35261504	35273905	Fam118b, Rpusd4	1910
chr9	35271995	35276577	chr9	35423611	35427848	hs1641	14.58	TL	chr9	35261504	35273905	Fam118b, Rpusd4	1910
